1775631184.3851337,101,101.6
1775631184.8854454,102,101.8
1775631185.3897104,102,101.8
1775631185.888545,103,102.0
1775631186.3902867,103,102.2
1775631186.8900416,102,102.4
1775631187.3896258,103,102.6
1775631187.8909764,102,102.6
1775631188.391763,103,102.6
1775631188.8912988,104,102.8
1775631189.3902767,102,102.8
1775631189.8941352,103,102.8
1775631190.3956654,103,103.0
1775631190.8964353,107,103.8
1775631191.3946652,103,103.6
1775631191.8947024,104,104.0
1775631192.3991241,103,104.0
1775631192.8982978,103,104.0
1775631193.3992097,103,103.2
1775631193.929325,103,103.2
1775631194.4867835,105,103.4
1775631194.9014976,104,103.6
1775631195.401642,104,103.8
1775631195.9015255,103,103.8
1775631196.4009295,104,104.0
1775631196.9038835,104,103.8
1775631197.4050002,104,103.8
1775631197.905088,103,103.6
1775631198.4037898,104,103.8
1775631198.908298,103,103.6
1775631199.4065437,104,103.6
1775631199.9079576,104,103.6
1775631200.4065275,103,103.6
1775631200.9080672,105,103.8
1775631201.4113503,103,103.8
1775631201.9106514,104,103.8
1775631202.409173,104,103.8
1775631202.91135,104,104.0
1775631203.4123926,104,103.8
1775631203.9117973,105,104.2
1775631204.4121437,104,104.2
1775631204.9126427,104,104.2
1775631205.4112835,104,104.2
1775631205.914955,104,104.2
1775631206.4159417,104,104.0
1775631206.9164844,104,104.0
1775631207.4161582,105,104.2
1775631207.9197056,103,104.0
1775631208.418435,104,104.0
1775631208.919659,104,104.0
1775631209.419792,104,104.0
1775631209.9205096,103,103.6
1775631210.4226108,104,103.8
1775631210.9220688,104,103.8
1775631211.4217062,104,103.8
1775631211.9306202,103,103.6
1775631212.4289,104,103.8
1775631212.9261556,104,103.8
1775631213.4261281,105,104.0
1775631213.9233654,103,103.8
1775631214.4231305,103,103.8
1775631214.9284973,104,103.8
1775631215.4291975,103,103.6
1775631215.927834,104,103.4
1775631216.4278448,102,103.2
1775631216.9270332,104,103.4
